kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,1,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,0,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,1,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,2,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,3,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,4,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,5,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,6,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,7,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,8,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
DOT,9,0.1,8.192e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,0,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,1,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,2,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,3,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,4,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,5,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,6,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,7,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,8,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
MUL,9,0.1,4.096e-05,4096,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.1,0.0002048,4096,f32,1,0,unit-stride,1,sweep
SAXPY,0,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,1,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,0,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,1,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,2,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,3,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,4,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,5,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,6,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,7,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,8,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
DOT,9,0.1,0.00032768,16384,f32,1,0,unit-stride,1,sweep
MUL,0,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,1,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,2,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,3,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,4,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,5,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,6,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,7,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,8,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
MUL,9,0.1,0.00016384,16384,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.1,0.0008192,16384,f32,1,0,unit-stride,1,sweep
SAXPY,0,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,1,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,0,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,1,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,2,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,3,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,4,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,5,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,6,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,7,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,8,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
DOT,9,0.1,0.00065536,32768,f32,1,0,unit-stride,1,sweep
MUL,0,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,1,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,2,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,3,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,4,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,5,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,6,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,7,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,8,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
MUL,9,0.1,0.00032768,32768,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.1,0.0016384,32768,f32,1,0,unit-stride,1,sweep
SAXPY,0,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,1,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.0010007,0.392941,196608,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,0,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,1,0.001,0.393216,196608,f32,1,0,unit-stride,1,sweep
DOT,2,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,3,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,4,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,5,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,6,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,7,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,8,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
DOT,9,0.1,0.00393216,196608,f32,1,0,unit-stride,1,sweep
MUL,0,0.0009989,0.196825,196608,f32,1,0,unit-stride,1,sweep
MUL,1,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,2,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,3,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,4,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,5,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,6,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,7,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,8,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
MUL,9,0.1,0.00196608,196608,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.0010004,0.982647,196608,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.1,0.0098304,196608,f32,1,0,unit-stride,1,sweep
SAXPY,0,0.0010012,1.04732,524288,f32,1,0,unit-stride,1,sweep
SAXPY,1,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.001005,1.04336,524288,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.001004,1.0444,524288,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,0,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,1,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,2,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,3,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,4,0.0010028,1.04565,524288,f32,1,0,unit-stride,1,sweep
DOT,5,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,6,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,7,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,8,0.1,0.0104858,524288,f32,1,0,unit-stride,1,sweep
DOT,9,0.0010005,1.04805,524288,f32,1,0,unit-stride,1,sweep
MUL,0,0.0010105,0.51884,524288,f32,1,0,unit-stride,1,sweep
MUL,1,0.1,0.00524288,524288,f32,1,0,unit-stride,1,sweep
MUL,2,0.001002,0.523242,524288,f32,1,0,unit-stride,1,sweep
MUL,3,0.1,0.00524288,524288,f32,1,0,unit-stride,1,sweep
MUL,4,0.0009888,0.530227,524288,f32,1,0,unit-stride,1,sweep
MUL,5,0.1,0.00524288,524288,f32,1,0,unit-stride,1,sweep
MUL,6,0.1,0.00524288,524288,f32,1,0,unit-stride,1,sweep
MUL,7,0.001,0.524288,524288,f32,1,0,unit-stride,1,sweep
MUL,8,0.1,0.00524288,524288,f32,1,0,unit-stride,1,sweep
MUL,9,0.1,0.00524288,524288,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.1,0.0262144,524288,f32,1,0,unit-stride,1,sweep
SAXPY,0,0.0010058,4.17012,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,1,0.0009944,4.21792,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.0010009,4.19053,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.0020069,2.08994,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.0010004,4.19263,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.0019968,2.10051,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.0010111,4.14826,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.0019886,2.10917,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.0030081,1.39434,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.0009899,4.2371,2097152,f32,1,0,unit-stride,1,sweep
DOT,0,0.0010019,4.18635,2097152,f32,1,0,unit-stride,1,sweep
DOT,1,0.0010015,4.18802,2097152,f32,1,0,unit-stride,1,sweep
DOT,2,0.0009975,4.20482,2097152,f32,1,0,unit-stride,1,sweep
DOT,3,0.1,0.041943,2097152,f32,1,0,unit-stride,1,sweep
DOT,4,0.0009998,4.19514,2097152,f32,1,0,unit-stride,1,sweep
DOT,5,0.0010022,4.1851,2097152,f32,1,0,unit-stride,1,sweep
DOT,6,0.0010036,4.17926,2097152,f32,1,0,unit-stride,1,sweep
DOT,7,0.0010013,4.18886,2097152,f32,1,0,unit-stride,1,sweep
DOT,8,0.0010034,4.18009,2097152,f32,1,0,unit-stride,1,sweep
DOT,9,0.0009933,4.2226,2097152,f32,1,0,unit-stride,1,sweep
MUL,0,0.0020297,1.03323,2097152,f32,1,0,unit-stride,1,sweep
MUL,1,0.0010059,2.08485,2097152,f32,1,0,unit-stride,1,sweep
MUL,2,0.0020018,1.04763,2097152,f32,1,0,unit-stride,1,sweep
MUL,3,0.0019975,1.04989,2097152,f32,1,0,unit-stride,1,sweep
MUL,4,0.0010041,2.08859,2097152,f32,1,0,unit-stride,1,sweep
MUL,5,0.0019998,1.04868,2097152,f32,1,0,unit-stride,1,sweep
MUL,6,0.0019704,1.06433,2097152,f32,1,0,unit-stride,1,sweep
MUL,7,0.0019991,1.04905,2097152,f32,1,0,unit-stride,1,sweep
MUL,8,0.0030018,0.698631,2097152,f32,1,0,unit-stride,1,sweep
MUL,9,0.0019978,1.04973,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.0010059,10.4243,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.0020014,5.23921,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.0019999,5.24314,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.0010123,10.3584,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.0019933,5.2605,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.001007,10.4129,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.0009995,10.491,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.0009941,10.548,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.0019936,5.25971,2097152,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.002,5.24288,2097152,f32,1,0,unit-stride,1,sweep
SAXPY,0,0.0060018,2.79536,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,1,0.0050353,3.33192,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.0049999,3.35551,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.0059728,2.80894,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.0060146,2.78942,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.0040175,4.17603,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.0069686,2.40754,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.006513,2.57596,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.0047792,3.51047,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.0070577,2.37715,8388608,f32,1,0,unit-stride,1,sweep
DOT,0,0.0030602,5.48239,8388608,f32,1,0,unit-stride,1,sweep
DOT,1,0.0025704,6.52708,8388608,f32,1,0,unit-stride,1,sweep
DOT,2,0.0040461,4.14652,8388608,f32,1,0,unit-stride,1,sweep
DOT,3,0.0070445,2.3816,8388608,f32,1,0,unit-stride,1,sweep
DOT,4,0.0050013,3.35457,8388608,f32,1,0,unit-stride,1,sweep
DOT,5,0.0090047,1.86316,8388608,f32,1,0,unit-stride,1,sweep
DOT,6,0.0130027,1.29029,8388608,f32,1,0,unit-stride,1,sweep
DOT,7,0.0090087,1.86233,8388608,f32,1,0,unit-stride,1,sweep
DOT,8,0.0039964,4.19808,8388608,f32,1,0,unit-stride,1,sweep
DOT,9,0.0040036,4.19053,8388608,f32,1,0,unit-stride,1,sweep
MUL,0,0.0170074,0.493233,8388608,f32,1,0,unit-stride,1,sweep
MUL,1,0.0160086,0.524006,8388608,f32,1,0,unit-stride,1,sweep
MUL,2,0.0130003,0.645263,8388608,f32,1,0,unit-stride,1,sweep
MUL,3,0.0180028,0.465961,8388608,f32,1,0,unit-stride,1,sweep
MUL,4,0.0110022,0.762448,8388608,f32,1,0,unit-stride,1,sweep
MUL,5,0.0080002,1.04855,8388608,f32,1,0,unit-stride,1,sweep
MUL,6,0.0070052,1.19748,8388608,f32,1,0,unit-stride,1,sweep
MUL,7,0.0069926,1.19964,8388608,f32,1,0,unit-stride,1,sweep
MUL,8,0.0080076,1.04758,8388608,f32,1,0,unit-stride,1,sweep
MUL,9,0.0080028,1.04821,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,0,0.0059994,6.99121,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,1,0.005002,8.38525,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,2,0.0060167,6.9711,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,3,0.0059907,7.00136,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,4,0.0060012,6.98911,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,5,0.0080201,5.22974,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,6,0.0050121,8.36836,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,7,0.005003,8.38358,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,8,0.0069808,6.00834,8388608,f32,1,0,unit-stride,1,sweep
STENCIL,9,0.0050137,8.36569,8388608,f32,1,0,unit-stride,1,sweep
SAXPY,0,0.0270057,2.48499,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,1,0.0253922,2.64289,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,2,0.0215522,3.11378,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,3,0.0227211,2.95359,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,4,0.0198917,3.37371,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,5,0.0209696,3.20029,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,6,0.0210369,3.19005,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,7,0.0199979,3.3558,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,8,0.0200136,3.35316,33554432,f32,1,0,unit-stride,1,sweep
SAXPY,9,0.0200027,3.35499,33554432,f32,1,0,unit-stride,1,sweep
DOT,0,0.0230083,2.91672,33554432,f32,1,0,unit-stride,1,sweep
DOT,1,0.0140095,4.79024,33554432,f32,1,0,unit-stride,1,sweep
DOT,2,0.0129835,5.16878,33554432,f32,1,0,unit-stride,1,sweep
DOT,3,0.0120222,5.58208,33554432,f32,1,0,unit-stride,1,sweep
DOT,4,0.013006,5.15984,33554432,f32,1,0,unit-stride,1,sweep
DOT,5,0.0140034,4.79233,33554432,f32,1,0,unit-stride,1,sweep
DOT,6,0.0129988,5.1627,33554432,f32,1,0,unit-stride,1,sweep
DOT,7,0.0120077,5.58882,33554432,f32,1,0,unit-stride,1,sweep
DOT,8,0.0130045,5.16043,33554432,f32,1,0,unit-stride,1,sweep
DOT,9,0.0110018,6.09981,33554432,f32,1,0,unit-stride,1,sweep
MUL,0,0.027996,1.19854,33554432,f32,1,0,unit-stride,1,sweep
MUL,1,0.0260372,1.28871,33554432,f32,1,0,unit-stride,1,sweep
MUL,2,0.0270066,1.24245,33554432,f32,1,0,unit-stride,1,sweep
MUL,3,0.0290051,1.15685,33554432,f32,1,0,unit-stride,1,sweep
MUL,4,0.0250051,1.3419,33554432,f32,1,0,unit-stride,1,sweep
MUL,5,0.0250025,1.34204,33554432,f32,1,0,unit-stride,1,sweep
MUL,6,0.0250097,1.34166,33554432,f32,1,0,unit-stride,1,sweep
MUL,7,0.0260077,1.29017,33554432,f32,1,0,unit-stride,1,sweep
MUL,8,0.0250043,1.34195,33554432,f32,1,0,unit-stride,1,sweep
